;nr;file;year;page;source;context;cluster;nz;loc
4841;6793;1805_Haar_Vinn;1805;106;de berigten;zoo als  de berigten ook opteekenen waarvan de;3;N;c
4842;6794;1805_Haar_Vinn;1805;106;berigten;maar de berigten  zijn na dien tyd zoo droevig dat;7;N;c
4843;6795;1805_Haar_Vinn;1805;107;brief;komt een Brief aan de goede Burgerij Gerust;2;N;c
4844;6796;1805_Haar_Vinn;1805;107;de tijding;ook binnen de tijding  was dat de Engelse Rotte##;7;N;c
4845;6799;1805_Haar_Vinn;1805;108;tijdingen;hart bewogen hebben Zoo de Tijdingen  uyt;7;N;c
4846;6798;1805_Haar_Vinn;1805;108;tydinge;De  Tydinge zijn verward en word gezegd dat;7;N;c
4847;6797;1805_Haar_Vinn;1805;108;berigt;in den Avond komt berigt  dat veele Stukken;7;N;c
4848;6800;1805_Haar_Vinn;1805;109;bericht;moglyk geregeld bericht uyt Alkmaar te be;3;N;c
4849;6801;1805_Haar_Vinn;1805;109;deeze;weer binnen  deeze zeggen dat het gebrek;6;N;c
4850;6802;1805_Haar_Vinn;1805;111;de courant;deeze dag vind men in de Courant dat in;3;N;c
4851;6803;1805_Haar_Vinn;1805;114;schippers;te teeken dat veele Schippers  Verhaalen;6;N;c
4852;6804;1805_Haar_Vinn;1805;114;slager;Slager gezegd dat de Muijsen niet meer ontdekt;6;N;c
4853;6805;1805_Haar_Vinn;1805;116;oudste menschen;zoo als de oudste menschen getuijgde;6;N;c
4854;6806;1805_Haar_Vinn;1805;117;de berigten;gedaan en de berigten die inkwamen zijn droevig;7;N;c
4855;6807;1805_Haar_Vinn;1805;121;de tekening;de Tekening  aan t volk bekend;4;N;c
4856;6808;1805_Haar_Vinn;1805;122;berigte;ongelegen komt de berigte  van t;7;N;c
4857;6811;1805_Haar_Vinn;1805;126;tydinge;en Contractie is   tydinge van aardbe;7;N;c
4858;6809;1805_Haar_Vinn;1805;126;de boeren;Zeggen de Boeren dat het schoon is geweest;6;N;c
4859;6810;1805_Haar_Vinn;1805;126;kundige;van kundige gezegd De Zee somtyds ongelyk;6;N;c
4860;6812;1805_Haar_Vinn;1805;130;berigt;daar aanstonds alhier berigt kwam snelde;7;N;c
4861;6814;1805_Haar_Vinn;1805;130;een man;Een Man  op wiens zeggen ik staat durf maaken;6;N;c
4862;6813;1805_Haar_Vinn;1805;130;men;of vernielen Eenige Booten men  zegt;6;N;c
4863;6816;1805_Haar_Vinn;1805;132;berigten;daar zijn berigten  ingekoomen dat de;3;N;c
4864;6815;1805_Haar_Vinn;1805;132;de berigten;staan maar de berigten van Amsterdam Rotterdam;3;N;c
4865;6817;1805_Haar_Vinn;1805;132;berigt;koomen terug het schijnt dat verkeerd berigt  gegeeven;7;N;c
4866;6818;1805_Haar_Vinn;1805;137;men;men zegt dooden maar om deeze ongeregeld;6;N;c
4867;6820;1805_Haar_Vinn;1805;138;de courant;in  de Courant -word opgegeeven dat in een Buyten;3;N;c
4868;6819;1805_Haar_Vinn;1805;138;tyding;tot onze groote droefhyd komt tyding  32 Buij@;7;N;c
4869;6821;1805_Haar_Vinn;1805;144;tyding;komen tyding van t vertek van Corpse na Elburg;7;N;c
4870;6822;1805_Haar_Vinn;1805;145;tijding;komt  Tijding dat de Princes is aangehouden;7;N;c
4871;6823;1805_Haar_Vinn;1805;147;berigt;Berigt dat de vrede met Vrankrijk en de Keyser;3;N;c
4872;2526;1807_Leuv_Pelc_01;1807;7;men;landstreke te gaen afzien waer men zegt dat het leger der;6;Z;c
4873;2527;1807_Leuv_Pelc_01;1807;8;de tydinge;Vandaeg komt alhier de tydinge dat Ludovicus den XV gisteren tot Brussel;7;Z;c
4874;2528;1807_Leuv_Pelc_01;1807;8;gerugt;het gerugt loopt in de Stad dat den Advocaet Huybrechts die;5;Z;c
4875;2529;1807_Leuv_Pelc_01;1807;9;memorie;Op deze Memorie die redelyk groot is en geheel in den;4;Z;c
4876;2530;1807_Leuv_Pelc_01;1807;10;rapporten;en volgens rapporten hier aengekomen verlaeten de Geallieerde de Dyle en;1;Z;c
4877;2531;1807_Leuv_Pelc_01;1807;11;rapport;dit bekennen Sy in hun rapport dat Sy twee en dertig;1;Z;c
4878;2532;1807_Leuv_Pelc_01;1807;12;rapport;Sy volgens dat ik een rapport gezien achter het leger tot;1;Z;c
4879;2533;1807_Leuv_Pelc_01;1807;14;tydinge;deze tydinge  hier in de stad gebragt hebben @@@@@@@ dat de;7;Z;c
4880;2534;1807_Leuv_Pelc_01;1807;24;de tydinge;aen den koning de tydinge  gekomen dat het vyandlyk leger dezen nagt;7;Z;c
4881;2536;1807_Leuv_Pelc_01;1807;28;brief;Ordonnantie behandigt hem eenen brief van wegens den koning behelzende;2;Z;c
4882;2535;1807_Leuv_Pelc_01;1807;28;ordonnantie;Ordonnantie  behandigt hem eenen brief van wegens den koning behelzende;1;Z;c
4883;2537;1807_Leuv_Pelc_01;1807;39;brief;ken dezen brief dede den voorgenomen attack op Schorten en men;2;Z;c
4884;2538;1807_Leuv_Pelc_01;1807;39;ieder;groenen plant te zien was zoo dat een ieder menigmael ge;6;Z;c
4885;2539;1807_Leuv_Pelc_01;1807;40;waerschouwinge;waerschouwinge aengeplakt was dater by Van Der Haert Boekdrukker;1;Z;c
4886;2540;1807_Leuv_Pelc_01;1807;41;men;men zoude zeggen dat der Stad Loven alle die rampen dewelke;6;Z;c
4887;2542;1807_Leuv_Pelc_01;1807;43;copye van dit octroy;over het Octroy gemaekt word en dat op de Copye van dit Octroy gedrukt;1;Z;c
4888;2541;1807_Leuv_Pelc_01;1807;43;klokke;klokke kenbaer dat de drij heeren Commissarissen de welke dien dag;5;Z;c
4889;2543;1807_Leuv_Pelc_01;1807;56;men;volgens dat men ziet en zeght heeft de Magistraet Pemperniau uytgecogt;6;Z;c
4890;2545;1807_Leuv_Pelc_01;1807;57;brief;den brief uyt het Gouvernement gekomen is en dat het van;2;Z;c
4891;2544;1807_Leuv_Pelc_01;1807;57;men;Ses uren luyd de groote klokke en men laet weten dat;6;Z;c
4892;2546;1807_Leuv_Pelc_01;1807;58;verhael van den eersten oorsprong van verscheyde vaerten eertyds door de lovenaers ondernomen en andere gedenkweerdige voorvallen;geschreven boek in folio voerende voor titel Verhael van den eersten oorsprong van verscheyde Vaerten eertyds door de Lovenaers ondernomen en andere gedenkweerdige voorvallen;6;Z;c
4893;2547;1807_Leuv_Pelc_01;1807;69;de tydinge;komt alhier de tydinge  dat den Eerw Heere Carmo gebortig van Brussel;7;Z;c
4894;2549;1807_Leuv_Pelc_01;1807;76;decreet;de Decreet  van SKH van 8 October laest leden en tot;1;Z;c
4895;2550;1807_Leuv_Pelc_01;1807;82;de tydinge;komt alhier de tydinge dat onze genadige Souveryne Maria Theresia;7;Z;c
4896;5028;1807_Leuv_Pelc_02;1807;1;eenen brief;Dezen ongeluckigen voorval word ons bevestight doar eenen brief;2;Z;c
4897;5027;1807_Leuv_Pelc_02;1807;1;syne eminentie den cardinael aertsbisschop van mechelen;Syne Eminentie den Cardinael Aertsbisschop van Mechelen;6;Z;c
4898;5029;1807_Leuv_Pelc_02;1807;4;een request;presenteert hier naer van wegens de Magistraet een Request;1;Z;c
4899;5030;1807_Leuv_Pelc_02;1807;4;het request;ben het Request word door syne Majesteijt zeer vriendelyk aen;1;Z;c
4900;5031;1807_Leuv_Pelc_02;1807;5;alle hunne requesten;alle hunne Requesten aengenomen;1;Z;c
4901;5032;1807_Leuv_Pelc_02;1807;6;vier requesten;beneden aen de trappen nog vier Requesten  het was als dan;1;Z;c
4902;5033;1807_Leuv_Pelc_02;1807;7;den eerw heere thysbaert professor der experientien;alles was dat sy hadden waerop den Eerw Heere Thysbaert Professor der experientien  antwoorde dat deze verzaemelingen;6;Z;c
4903;5034;1807_Leuv_Pelc_02;1807;8;syne majesteyt;vore gezeyt hebbe waer over syne Majesteyt zig vergenoegt;6;Z;c
4904;5035;1807_Leuv_Pelc_02;1807;9;hij;weest te hebben zeyde  hij  dat hij int vertrekken het volk;6;Z;c
4905;5036;1807_Leuv_Pelc_02;1807;12;syne majesteyt;belet hadde alsdan zeyde Syne Majesteyt dat hij de misse gevraegt;6;Z;c
4906;5037;1807_Leuv_Pelc_02;1807;24;sij;deze in de hand nemende zeyde sij  ik zal deze;6;Z;c
4907;5039;1807_Leuv_Pelc_02;1807;26;deze circulaire depeches van 12 november 1781 en 15 december;Deze Circulaire Depeches van 12 November 1781 en 15 December;2;Z;c
4908;5038;1807_Leuv_Pelc_02;1807;26;een der goddelooste placcaerten;overkomen en een der goddelooste Placcaerten moet alhier ge;1;Z;c
4909;5040;1807_Leuv_Pelc_02;1807;27;eene andere depeche van 29 novembris laestleden;Eene andere Depeche van 29 Novembris laestleden toegezonden;2;Z;c
4910;5041;1807_Leuv_Pelc_02;1807;27;een ander edict van 5 december;Een ander Edict van 5 December verbiedende aen alle de Bis;1;Z;c
4911;5042;1807_Leuv_Pelc_02;1807;28;deze edicten;wat consternatie  deze Edicten verooorzaekt hebben zoo aen;1;Z;c
4912;5043;1807_Leuv_Pelc_02;1807;28;het placcaert der tolerantie;aen hunne koninklyke Hoogheden te doen tegen  het Placcaert der Tolerantie;1;Z;c
4913;5044;1807_Leuv_Pelc_02;1807;31;brief;brief behelzende dat den Procureur voors konde gaen desisteren van;2;Z;c
4914;5046;1807_Leuv_Pelc_02;1807;31;de brief;cesse questie als ook dat de procuratie en de brief  ten processe;2;Z;c
4915;5045;1807_Leuv_Pelc_02;1807;31;haeren brief;konde haeren brief toonen;2;Z;c
4916;5047;1807_Leuv_Pelc_02;1807;33;de procuratie;hier gelt uijt te trecken was dat sij maer de procuratie zoude;1;Z;c
4917;5048;1807_Leuv_Pelc_02;1807;34;billitteken;hem eene gebraede leyster gebraght zynde is daer een  billitteken;1;Z;c
4918;5049;1807_Leuv_Pelc_02;1807;39;de twee billetten;onderzoek te declareren oft  de twee billetten welke hun zullen;1;Z;c
4919;5050;1807_Leuv_Pelc_02;1807;44;eene depeche;Eene Depeche van syne Majesteyt is er aengekomen van 7 january 1783;2;Z;c
4920;5051;1807_Leuv_Pelc_02;1807;44;een decreet;Een Decreet  van 17 Meert en 5 April 1783 uyt welk onuytsprekelyke;1;Z;c
4921;5052;1807_Leuv_Pelc_02;1807;52;het edict;Het Edict van den Keyser op 17 Meert van Brussel gegeven van;1;Z;c
4922;5053;1807_Leuv_Pelc_02;1807;53;het decreet;Carthuysers hun  het Decreet  van hunne suppressie en stelden daer voor;1;Z;c
4923;5054;1807_Leuv_Pelc_02;1807;54;copeije van den brief van syne heylighheyd den paus pius den sesden;by te voegen copeije van den Brief van syne Heylighheyd den Paus Pius den Sesden  geschreven aen Mevrouwe Louise van;2;Z;c
4924;5055;1807_Leuv_Pelc_02;1807;54;eenen brief;eenen brief door den welken hun gepresenteert word hun te zul;2;Z;c
4925;5056;1807_Leuv_Pelc_02;1807;55;copeij van den brief;Copeij van den brief  van syne Heyligheijd den Paus Pius der sesden;2;Z;c
4926;5057;1807_Leuv_Pelc_02;1807;60;twee opene brieven;Voorts ziet men dit nog klaer uyt twee opene brieven gegeven;2;Z;c
4927;5058;1807_Leuv_Pelc_02;1807;66;eene depeche;op aenstonts  eene Depeche uyt den zelven Raede aen die Magistraet;2;Z;c
4928;5059;1807_Leuv_Pelc_02;1807;67;haer testament;eenen Denier s jaers welk huys sy bij haer testament ook laet;1;Z;c
4929;5060;1807_Leuv_Pelc_02;1807;68;brieven van ’t jaer 1263 daeghs naer paesschen;aen die Paters Predikheeren by brieven van ’t jaer 1263 daeghs naer Paesschen  eyndelyk Joannes den tweeden;2;Z;c
4930;5061;1807_Leuv_Pelc_02;1807;68;van gestel historia archiepiscopatus mechliniensis tom 1 fol 162;zien is in Van Gestel Historia Archiepiscopatus Mechliniensis tom 1 fol 162  Sy hadde de volgende inscriptie;8;Z;c
4931;5062;1807_Leuv_Pelc_02;1807;69;butkens mirai diplomata de placcaerten van brabant hareus en andere;Butkens Mirai Diplomata de Placcaerten van Brabant Hareus en andere  is dit testament van Hericus het welk hier volght;1;Z;c
4932;5063;1807_Leuv_Pelc_02;1807;69;dit testament van hericus;en andere is dit testament van Hericus het welk hier volght den;4;Z;c
4933;5064;1807_Leuv_Pelc_02;1807;70;eenige merkweerdige aenteekeningen;zal wille ik hier eenige merkweerdige aenteekeningen aen myne;8;Z;c
4934;5065;1807_Leuv_Pelc_02;1807;70;boek van mr guilliam boon geteekent iib;Boek van Mr Guilliam Boon geteekent IIB berustende in het;4;Z;c
4935;5067;1807_Leuv_Pelc_02;1807;75;hy;het midden zoo heeft hy mij geleyt ter plaetse alwaer hy;6;Z;c
4936;5066;1807_Leuv_Pelc_02;1807;75;mr guilliam boon hier voren opgehaelt hebbe;ik eenige aenmerckingen uyt Mr Guilliam Boon hier voren opgehaelt hebbe  te gaen opzoeken zoo ben;6;Z;c
4937;5068;1807_Leuv_Pelc_02;1807;76;den heeren impens;Den Heeren Impens voors heeft my het gene hier volgt mede gedeelt;6;Z;c
4938;5069;1807_Leuv_Pelc_02;1807;79;schimp schriften en prenten;heeft maer tegen verscheyde Schimp Schriften en prenten;1;Z;c
4939;5070;1807_Leuv_Pelc_02;1807;80;edict van 28 september;Edict van 28 September  verbiedende aen de Bisschoppen van;1;Z;c
4940;5071;1807_Leuv_Pelc_02;1807;80;een ander edict van den zelven dag;Nog een ander Edict van den zelven dag gevende aen de wereld;1;Z;c
4941;5072;1807_Leuv_Pelc_02;1807;96;vergunbrief;Sacrament des Autaers by hunnen vergunbrief dragende den datum van 7;2;Z;c
4942;5074;1807_Leuv_Pelc_02;1807;96;copije der aenkonding van den bulle;hier volgt de  Copije der aenkonding van den Bulle  van sijne Heyligheyd Pius VI;1;Z;c
4943;5073;1807_Leuv_Pelc_02;1807;96;een boeksken;Welke alle te vinden zijn in een Boeksken door den Druk;4;Z;c
4944;5075;1807_Leuv_Pelc_02;1807;100;verklaeringe;Verklaeringe;1;Z;c
4945;5076;1807_Leuv_Pelc_02;1807;109;tydinge;aen den Commissaris van dat Clooster en daer wird tydinge van;7;Z;c
4946;5077;1807_Leuv_Pelc_02;1807;110;den derden artikel;leggen zouden volgens den derden Artikel  was vast gestelt dat er;1;Z;c
4947;5079;1807_Leuv_Pelc_02;1807;110;dry en twintighsten artikel;den  Dry en twintighsten artikel beloofde den keyser te voldoen;1;Z;c
4948;5078;1807_Leuv_Pelc_02;1807;110;twee en twintighsten artikel;twee en twintighsten Artikel  van wederom te geven de Somme van;1;Z;c
4949;5081;1807_Leuv_Pelc_02;1807;111;het tractaet;de sommen door het Tractaet van de Bareeren door syne Majesteyt;1;Z;c
4950;5080;1807_Leuv_Pelc_02;1807;111;men;Men  zeght dat wanneer den keyser Josephus den tweeden door;6;Z;c
4951;5083;1807_Leuv_Pelc_02;1807;112;den tractaet;Door den Tractaet van Peys tot Munster gesloten in ’t jaer 1648;1;Z;c
4952;5082;1807_Leuv_Pelc_02;1807;112;morie;morie  in door de welke hy de Republiecke beschuldigt van ondank;1;Z;c
4953;5084;1807_Leuv_Pelc_02;1807;113;men;waer van zelve zoo men  zeght door het vallen van eene;6;Z;c
4954;5085;1807_Leuv_Pelc_02;1807;114;men;Men  zeght dat op heden van wegens syne keyserlyke Mgt;6;Z;c
4955;5086;1807_Leuv_Pelc_02;1807;116;de tydinge;komt ons alhier de tydinge dat den Eerw Heere Werbrouck ge;7;Z;c
4956;5087;1807_Leuv_Pelc_02;1807;118;eene declaratie;Op heden is hier gepubliceert  eene Declaratie  van den keyser;1;Z;c
4957;5088;1807_Leuv_Pelc_02;1807;118;tie;tie  van den 2 September 1775 de grondstellinge hernemende vol;1;Z;c
4958;5091;1807_Leuv_Pelc_02;1807;121;dit mandement;den principaelen inhoud van  dit mandement is naer eene;1;Z;c
4959;5092;1807_Leuv_Pelc_02;1807;121;dit mandement;dit Mandement Vleesch te eten tot wederroepens doch indien;1;Z;c
4960;5093;1807_Leuv_Pelc_02;1807;121;mandement;zelve  Mandement toegestaen zig met Vleesch te spysen op de;1;Z;c
4961;5089;1807_Leuv_Pelc_02;1807;121;nieuw mandement;Een nieuw Mandement  van Den Eerweerdighsten Heere Lob;1;Z;c
4962;5090;1807_Leuv_Pelc_02;1807;121;vaste bulle;alhier groot perykel is Lydende en dat de  vaste Bulle  van syne;1;Z;c
4963;5094;1807_Leuv_Pelc_02;1807;122;vasten bulle;Syne Eminentie haere Vasten Bulle  hebbende laeten uytgaen;1;Z;c
4964;5095;1807_Leuv_Pelc_02;1807;123;publicatie;Niet tegenstaende de bekende publicatie  der Heeren Staeten;1;Z;c
4965;5097;1807_Leuv_Pelc_02;1807;126;grafschrift;dit volgende grafschrift  het welk hy zelf gemaekt had;1;Z;c
4966;5096;1807_Leuv_Pelc_02;1807;126;keyserlyk placcaert;dood en mits hy volgens keyserlyk Placcaert  niet meer moghte in de;1;Z;c
4967;5100;1807_Leuv_Pelc_02;1807;130;den placet van syne majesteyt;Pauselyke Bulle als ook  den Placet van syne Majesteyt  daer op;1;Z;c
4968;5099;1807_Leuv_Pelc_02;1807;130;pauselyke bulle;Pauselyke Bulle als ook den Placet van syne Majesteyt daer op;1;Z;c
4969;5098;1807_Leuv_Pelc_02;1807;130;de tydinge;Wij komen alhier de tydinge  te ontfangen dat by doode van syne;7;Z;c
4970;5101;1807_Leuv_Pelc_02;1807;130;de tydinge;Wy komen ook de tydinge  te ontfangen dat het aen Haere keyser;7;Z;c
4971;5102;1807_Leuv_Pelc_02;1807;136;decreet;Decreet van den Souverynen Raede van Brabant gedag;1;Z;c
4972;5103;1807_Leuv_Pelc_02;1807;137;circulairen brief v;Eenen circulairen brief v an den Souverynen Raede van;2;Z;c
4973;5104;1807_Leuv_Pelc_02;1807;137;inhoud;inhoud;4;Z;c
4974;5106;1807_Leuv_Pelc_02;1807;142;placcaert;placcaert van Syne Keys Majesteyt vereenight en verplaetst;1;Z;c
4975;5105;1807_Leuv_Pelc_02;1807;142;syne majesteyts placcaert;den in achtervolginge van syne Majesteyts Placcaert van;1;Z;c
4976;5108;1807_Leuv_Pelc_02;1807;143;de publicatie;raekende de publicatie  der Edicten en Ordonnantien ten tyde;1;Z;c
4977;5107;1807_Leuv_Pelc_02;1807;143;eene ordonnantie;Eene Ordonnantie van syne keyserlyke Majesteyt van 26;1;Z;c
4978;5109;1807_Leuv_Pelc_02;1807;144;deze ordonnantie;Wat droefheijd deze ordonnantie  aen alle onse Geestelyke herders;1;Z;c
4979;5110;1807_Leuv_Pelc_02;1807;144;placcaerten;kercken die goddeloose placcaerten  zelf tegenstrydende aen on;1;Z;c
4980;5111;1807_Leuv_Pelc_02;1807;144;tydinge;De tydinge is hier aengekomen dat het definitief Vrede Trac;7;Z;c
4981;5112;1807_Leuv_Pelc_02;1807;146;het mandement;het mandement van laesten february van dezen loopenden;1;Z;c
4982;5113;1807_Leuv_Pelc_02;1807;147;tydinge;tydinge  komt hier aen dat alles in statu quo van oorlogh;7;Z;c
4983;5114;1807_Leuv_Pelc_02;1807;149;copye;Copye van het gene aengeplakt is geweest aen de Halle op;1;Z;c
4984;5116;1807_Leuv_Pelc_02;1807;150;edict i;dit Edict i s maer hier gepubliceert 7 Meert 1786;1;Z;c
4985;5115;1807_Leuv_Pelc_02;1807;150;edict van den keyser;gende  Edict van den Keyser aengaende de kermissen ofte kerck;1;Z;c
4986;5117;1807_Leuv_Pelc_02;1807;151;de historische gedenkstukken;De historische gedenkstukken  toonen aen dat de stad van Antwer;8;Z;c
4987;5118;1807_Leuv_Pelc_02;1807;154;’t peys tractaet;den Keyser uyt kragt van ’t Peys Tractaet van 8 Novembris 1785;1;Z;c
4988;5120;1807_Leuv_Pelc_02;1807;155;tractaet van peijs;Tractaet van peijs aengegaen met de Republiek der Vereenighde;1;Z;c
4989;5121;1807_Leuv_Pelc_02;1807;155;vertaelinge van geheel het zelve tractaet;Vertaelinge van geheel het zelve Tractaet maer alzoo het zelve;1;Z;c
4990;5119;1807_Leuv_Pelc_02;1807;155;tydinge;Wy hebben bezondere tydinge ontfangen dat het Comptoir der Repu;7;Z;c
4991;5122;1807_Leuv_Pelc_02;1807;155;het wekelyks nieuws van staes in t groot formaet tweede deel 1786 fol 299;zal het Vinden in het Wekelyks nieuws Van Staes in t Groot formaet tweede deel 1786 fol 299  alsook de Artikels van bezondere;3;Z;c
4992;5123;1807_Leuv_Pelc_02;1807;155;overeenkominge codem libro ƒ 319;overeenkominge codem libro Ƒ 319;8;Z;c
4993;5125;1807_Leuv_Pelc_02;1807;158;copeye van de depeche;Copeye van de Depeche van het Gouvernement Generael op 15;2;Z;c
4994;5124;1807_Leuv_Pelc_02;1807;158;by vertaelinge het gebod het welk den heere rector onzer universiteyt op 18 dezer heeft doen uytkondigen;Universiteijt ingevolge van welke ik hier zal laeten volgen by vertaelinge het Gebod het welk den Heere Rector onzer Universiteyt op 18 dezer heeft doen uytkondigen;1;Z;c
4995;5126;1807_Leuv_Pelc_02;1807;159;edict van den keyser;Edict van den keyser  afschaffende alle de Broederschappen opgereght;1;Z;c
4996;5127;1807_Leuv_Pelc_02;1807;167;dit edict;ik hebbe dit Edict  hier geheel geplaetst om te toonen dat hoe;1;Z;c
4997;5128;1807_Leuv_Pelc_02;1807;167;het placcaert;op heden is alhier afgecondight  het placcaert van syne Maj;1;Z;c
4998;5133;1807_Leuv_Pelc_02;1807;169;eene ordonnantie van syne maj;is alhier eene Ordonnantie van syne Maj uytgezonden door;1;Z;c
4999;5129;1807_Leuv_Pelc_02;1807;169;placcaerten;Men hoort geduerigh aen niet dan  placcaerten publiceren;1;Z;c
5000;5131;1807_Leuv_Pelc_02;1807;169;t eerste;van daegh zyner wederom twee uytgecondight t eerste is;1;Z;c
5001;5130;1807_Leuv_Pelc_02;1807;169;twee;van daegh zyner wederom  twee  uytgecondight t eerste is;6;Z;c
5002;5132;1807_Leuv_Pelc_02;1807;169;het tweede;het tweede is;8;Z;c
5003;5134;1807_Leuv_Pelc_02;1807;170;eene ordonnantie;is er eene Ordonnantie  uytgegeven zoo als die van 30 Meij;1;Z;c
5004;5135;1807_Leuv_Pelc_02;1807;170;eene ordonnantie van den keyser;Eene Ordonnantie van den keyser is aen alle de Parochien van;1;Z;c
5005;5138;1807_Leuv_Pelc_02;1807;171;het tweede deel groot formaet 1786 van het wekelyks lovens nieuws van staet;is in  het tweede deel groot formaet 1786 van het wekelyks Lovens nieuws van Staet;3;Z;c
